beer1,beer2,overall,aroma,palate,taste
Portsmouth Belgian Wit,Bud Light,4.795831523312719,6.020797289396148,5.0990195135927845,5.809475019311125
Portsmouth Belgian Wit,Fat Tire Amber Ale,1.118033988749895,1.7320508075688772,1.118033988749895,2.0615528128088303
Portsmouth Belgian Wit,Coors Light,4.183300132670378,4.183300132670378,3.6742346141747673,4.2130748865881795
Portsmouth Belgian Wit,Blue Moon Belgian White,2.0615528128088303,2.598076211353316,2.449489742783178,2.179449471770337
Portsmouth Belgian Wit,60 Minute IPA,1.224744871391589,1.5,1.118033988749895,1.4142135623730951
Portsmouth Belgian Wit,Guinness Draught,2.0615528128088303,2.598076211353316,2.0615528128088303,2.8722813232690143
Pony Express Rattlesnake Pale Ale,Dale's Pale Ale,3.122498999199199,2.5495097567963922,2.179449471770337,2.3979157616563596
Pony Express Rattlesnake Pale Ale,Sierra Nevada Pale Ale,3.872983346207417,3.7080992435478315,3.082207001484488,3.427827300200522
Pony Express Rattlesnake Pale Ale,Michelob Ultra,4.301162633521313,4.636809247747852,4.330127018922194,5.477225575051661
Pony Express Rattlesnake Pale Ale,Natural Light,4.636809247747852,4.06201920231798,3.2015621187164243,4.69041575982343
Pony Express Rattlesnake Pale Ale,Bud Light,6.576473218982953,4.58257569495584,6.041522986797286,6.264982043070834
Pony Express Rattlesnake Pale Ale,Fat Tire Amber Ale,3.0413812651491097,1.3228756555322954,1.8708286933869707,1.7320508075688772
Pony Express Rattlesnake Pale Ale,Coors Light,4.663689526544408,3.9370039370059056,4.55521678957215,4.272001872658765
Pony Express Rattlesnake Pale Ale,Blue Moon Belgian White,3.122498999199199,2.3979157616563596,2.0,2.1213203435596424
Pony Express Rattlesnake Pale Ale,60 Minute IPA,4.06201920231798,4.272001872658765,3.6742346141747673,3.640054944640259
Pony Express Rattlesnake Pale Ale,Guinness Draught,3.278719262151,3.605551275463989,2.692582403567252,2.8284271247461903
Ploegers Vlaams Rood,Dale's Pale Ale,3.905124837953327,1.7320508075688772,2.1213203435596424,3.872983346207417
Ploegers Vlaams Rood,Sierra Nevada Pale Ale,3.082207001484488,1.6583123951777,1.5811388300841898,2.958039891549808
Ploegers Vlaams Rood,Michelob Ultra,3.0,2.5,2.5,2.5
Ploegers Vlaams Rood,Natural Light,0.0,0.0,0.0,0.0
Ploegers Vlaams Rood,Bud Light,5.612486080160912,6.0,5.454356057317857,5.722761571129799
Ploegers Vlaams Rood,Fat Tire Amber Ale,2.23606797749979,2.0615528128088303,2.5495097567963922,2.5
Ploegers Vlaams Rood,Coors Light,5.338539126015656,5.958187643906492,5.830951894845301,5.220153254455275
Ploegers Vlaams Rood,Blue Moon Belgian White,2.5,3.278719262151,3.3166247903554,2.958039891549808
Ploegers Vlaams Rood,60 Minute IPA,4.69041575982343,2.0615528128088303,2.692582403567252,3.9370039370059056
Ploegers Vlaams Rood,Guinness Draught,3.774917217635375,3.2015621187164243,3.774917217635375,2.692582403567252
Piiti Porter,Dale's Pale Ale,1.118033988749895,1.7320508075688772,2.449489742783178,1.224744871391589
Piiti Porter,Sierra Nevada Pale Ale,1.9364916731037085,2.3979157616563596,1.8027756377319946,2.23606797749979
Piiti Porter,Michelob Ultra,3.905124837953327,3.605551275463989,3.5355339059327378,3.5355339059327378
Piiti Porter,Natural Light,3.605551275463989,3.605551275463989,3.5355339059327378,3.2015621187164243
Piiti Porter,Bud Light,4.924428900898052,5.612486080160912,5.744562646538029,5.522680508593631
Piiti Porter,Fat Tire Amber Ale,2.8284271247461903,3.24037034920393,2.0,3.278719262151
Piiti Porter,Coors Light,2.8722813232690143,4.183300132670378,3.640054944640259,3.5
Piiti Porter,Blue Moon Belgian White,1.6583123951777,2.9154759474226504,2.0615528128088303,2.9154759474226504
Piiti Porter,60 Minute IPA,2.179449471770337,2.0615528128088303,1.224744871391589,2.179449471770337
Piiti Porter,Guinness Draught,4.55521678957215,3.7080992435478315,3.605551275463989,4.6097722286464435
Petite Orval,Dale's Pale Ale,1.7320508075688772,1.8708286933869707,1.5811388300841898,1.7320508075688772
Petite Orval,Sierra Nevada Pale Ale,1.5,1.0,1.5811388300841898,2.0615528128088303
Petite Orval,Michelob Ultra,5.766281297335398,6.041522986797286,5.522680508593631,6.041522986797286
Petite Orval,Natural Light,3.905124837953327,4.6097722286464435,4.242640687119285,4.6097722286464435
Petite Orval,Bud Light,4.873397172404482,4.8218253804964775,5.5677643628300215,6.041522986797286
Petite Orval,Fat Tire Amber Ale,1.6583123951777,2.179449471770337,3.0,2.0615528128088303
Petite Orval,Coors Light,2.692582403567252,3.5355339059327378,3.1622776601683795,2.9154759474226504
Petite Orval,Blue Moon Belgian White,2.9154759474226504,1.8708286933869707,2.9154759474226504,3.1622776601683795
Petite Orval,60 Minute IPA,1.8708286933869707,1.5,1.5811388300841898,2.1213203435596424
Petite Orval,Guinness Draught,2.29128784747792,4.330127018922194,4.242640687119285,3.905124837953327
Perfect Tin Amber,Dale's Pale Ale,1.8027756377319946,1.9364916731037085,2.29128784747792,2.179449471770337
Perfect Tin Amber,Sierra Nevada Pale Ale,3.0,1.5811388300841898,1.5811388300841898,1.5811388300841898
Perfect Tin Amber,Michelob Ultra,3.8078865529319543,3.774917217635375,4.153311931459037,4.387482193696061
Perfect Tin Amber,Natural Light,4.330127018922194,3.905124837953327,3.968626966596886,5.024937810560445
Perfect Tin Amber,Bud Light,6.324555320336759,5.830951894845301,5.830951894845301,6.7638746292343415
Perfect Tin Amber,Fat Tire Amber Ale,2.9154759474226504,1.224744871391589,1.8027756377319946,2.1213203435596424
Perfect Tin Amber,Coors Light,4.47213595499958,4.183300132670378,4.358898943540674,4.55521678957215
Perfect Tin Amber,Blue Moon Belgian White,2.179449471770337,2.0,2.0615528128088303,2.29128784747792
Perfect Tin Amber,60 Minute IPA,1.7320508075688772,1.7320508075688772,2.345207879911715,1.4142135623730951
Perfect Tin Amber,Guinness Draught,3.122498999199199,1.4142135623730951,2.3979157616563596,2.0615528128088303
Perc E Bust,Dale's Pale Ale,1.8708286933869707,2.0,1.8027756377319946,2.0
Perc E Bust,Sierra Nevada Pale Ale,3.5,2.0,2.8284271247461903,3.774917217635375
Perc E Bust,Michelob Ultra,5.545268253204709,6.324555320336759,5.634713834792322,5.722761571129799
Perc E Bust,Natural Light,4.663689526544408,5.0,6.041522986797286,4.873397172404482
Perc E Bust,Bud Light,4.330127018922194,5.722761571129799,5.852349955359813,5.244044240850758
Perc E Bust,Fat Tire Amber Ale,2.3979157616563596,2.8722813232690143,1.9364916731037085,2.23606797749979
Perc E Bust,Coors Light,4.301162633521313,5.5,5.431390245600108,4.873397172404482
Perc E Bust,Blue Moon Belgian White,1.5,2.5495097567963922,1.9364916731037085,1.8708286933869707
Perc E Bust,60 Minute IPA,2.692582403567252,1.8708286933869707,2.3979157616563596,3.0413812651491097
Perc E Bust,Guinness Draught,2.5495097567963922,3.427827300200522,4.031128874149275,3.427827300200522
Pearl Snap Pils,Dale's Pale Ale,1.4142135623730951,1.3228756555322954,1.224744871391589,1.4142135623730951
Pearl Snap Pils,Sierra Nevada Pale Ale,1.3228756555322954,2.1213203435596424,1.5,1.7320508075688772
Pearl Snap Pils,Michelob Ultra,4.031128874149275,3.3541019662496847,3.0413812651491097,3.640054944640259
Pearl Snap Pils,Natural Light,2.0,2.0,1.5,2.0
Pearl Snap Pils,Bud Light,4.242640687119285,5.979130371550699,4.636809247747852,4.873397172404482
Pearl Snap Pils,Fat Tire Amber Ale,1.118033988749895,1.3228756555322954,1.8708286933869707,1.3228756555322954
Pearl Snap Pils,Coors Light,1.9364916731037085,4.769696007084728,4.636809247747852,3.605551275463989
Pearl Snap Pils,Blue Moon Belgian White,1.4142135623730951,2.23606797749979,2.7386127875258306,1.9364916731037085
Pearl Snap Pils,60 Minute IPA,1.6583123951777,2.0,0.7071067811865476,0.8660254037844386
Pearl Snap Pils,Guinness Draught,2.6457513110645907,3.0413812651491097,4.183300132670378,3.24037034920393
Paulaner Original Münchner Dunkel,Dale's Pale Ale,0.7071067811865476,1.0,1.0,0.8660254037844386
Paulaner Original Münchner Dunkel,Sierra Nevada Pale Ale,2.9154759474226504,1.118033988749895,1.7320508075688772,1.7320508075688772
Paulaner Original Münchner Dunkel,Michelob Ultra,4.330127018922194,4.330127018922194,3.774917217635375,4.636809247747852
Paulaner Original Münchner Dunkel,Natural Light,0.0,0.0,0.0,0.0
Paulaner Original Münchner Dunkel,Bud Light,3.905124837953327,4.330127018922194,4.330127018922194,5.1478150704935
Paulaner Original Münchner Dunkel,Fat Tire Amber Ale,1.3228756555322954,2.449489742783178,2.345207879911715,2.345207879911715
Paulaner Original Münchner Dunkel,Coors Light,4.330127018922194,4.444097208657794,4.330127018922194,5.361902647381804
Paulaner Original Münchner Dunkel,Blue Moon Belgian White,1.118033988749895,1.224744871391589,1.5811388300841898,2.1213203435596424
Paulaner Original Münchner Dunkel,60 Minute IPA,3.082207001484488,2.345207879911715,2.179449471770337,2.7386127875258306
Paulaner Original Münchner Dunkel,Guinness Draught,2.29128784747792,2.5495097567963922,2.5495097567963922,3.3541019662496847
Paleo IPA,Dale's Pale Ale,2.0615528128088303,1.9364916731037085,1.118033988749895,2.3979157616563596
Paleo IPA,Sierra Nevada Pale Ale,2.6457513110645907,2.0,1.5811388300841898,2.0
Paleo IPA,Michelob Ultra,2.692582403567252,2.5495097567963922,3.2015621187164243,3.0
Paleo IPA,Natural Light,4.301162633521313,3.5,4.358898943540674,4.06201920231798
Paleo IPA,Bud Light,5.634713834792322,5.196152422706632,5.454356057317857,6.383572667401852
Paleo IPA,Fat Tire Amber Ale,1.224744871391589,1.5,1.224744871391589,1.3228756555322954
Paleo IPA,Coors Light,4.153311931459037,3.840572873934304,3.7416573867739413,4.769696007084728
Paleo IPA,Blue Moon Belgian White,2.0615528128088303,2.179449471770337,2.29128784747792,1.8027756377319946
Paleo IPA,60 Minute IPA,2.1213203435596424,2.449489742783178,1.6583123951777,1.8027756377319946
Paleo IPA,Guinness Draught,3.905124837953327,2.958039891549808,3.840572873934304,3.840572873934304
Oude Zuipers Tripel,Dale's Pale Ale,2.6457513110645907,1.8027756377319946,2.0615528128088303,2.5
Oude Zuipers Tripel,Sierra Nevada Pale Ale,2.692582403567252,2.0615528128088303,1.8027756377319946,2.0615528128088303
Oude Zuipers Tripel,Michelob Ultra,1.5,2.0,2.5,2.0
Oude Zuipers Tripel,Natural Light,2.0,2.5,3.0,2.5
Oude Zuipers Tripel,Bud Light,3.24037034920393,4.387482193696061,4.272001872658765,4.153311931459037
Oude Zuipers Tripel,Fat Tire Amber Ale,1.5,2.0,2.23606797749979,1.6583123951777
Oude Zuipers Tripel,Coors Light,3.5,4.06201920231798,5.338539126015656,3.3541019662496847
Oude Zuipers Tripel,Blue Moon Belgian White,0.8660254037844386,1.4142135623730951,1.0,0.8660254037844386
Oude Zuipers Tripel,60 Minute IPA,3.082207001484488,1.6583123951777,1.8027756377319946,3.0413812651491097
Oude Zuipers Tripel,Guinness Draught,3.122498999199199,3.122498999199199,3.1622776601683795,2.8284271247461903
Original Schlüssel Alt,Dale's Pale Ale,1.5,1.3228756555322954,1.3228756555322954,1.3228756555322954
Original Schlüssel Alt,Sierra Nevada Pale Ale,2.345207879911715,2.3979157616563596,2.29128784747792,2.179449471770337
Original Schlüssel Alt,Michelob Ultra,3.1622776601683795,2.5,3.2015621187164243,3.5355339059327378
Original Schlüssel Alt,Natural Light,2.0,2.5,2.0,3.0
Original Schlüssel Alt,Bud Light,3.3541019662496847,2.692582403567252,3.840572873934304,3.5355339059327378
Original Schlüssel Alt,Fat Tire Amber Ale,2.179449471770337,2.179449471770337,2.6457513110645907,2.598076211353316
Original Schlüssel Alt,Coors Light,4.183300132670378,3.2015621187164243,4.06201920231798,4.330127018922194
Original Schlüssel Alt,Blue Moon Belgian White,3.427827300200522,3.1622776601683795,3.3166247903554,3.1622776601683795
Original Schlüssel Alt,60 Minute IPA,1.8027756377319946,1.7320508075688772,1.4142135623730951,1.118033988749895
Original Schlüssel Alt,Guinness Draught,4.242640687119285,6.041522986797286,4.795831523312719,5.049752469181039
Organic Dread Brown Ale,Dale's Pale Ale,3.605551275463989,2.0615528128088303,2.0,2.8284271247461903
Organic Dread Brown Ale,Sierra Nevada Pale Ale,5.656854249492381,3.5,3.968626966596886,5.612486080160912
Organic Dread Brown Ale,Michelob Ultra,2.345207879911715,3.6742346141747673,3.082207001484488,2.3979157616563596
Organic Dread Brown Ale,Natural Light,2.0615528128088303,3.2015621187164243,2.179449471770337,1.5
Organic Dread Brown Ale,Bud Light,2.345207879911715,4.636809247747852,3.570714214271425,2.7386127875258306
Organic Dread Brown Ale,Fat Tire Amber Ale,4.387482193696061,4.0,3.082207001484488,3.3166247903554
Organic Dread Brown Ale,Coors Light,4.663689526544408,4.5,4.153311931459037,3.082207001484488
Organic Dread Brown Ale,Blue Moon Belgian White,2.1213203435596424,0.7071067811865476,1.118033988749895,1.6583123951777
Organic Dread Brown Ale,60 Minute IPA,4.527692569068709,2.3979157616563596,3.122498999199199,3.6742346141747673
Organic Dread Brown Ale,Guinness Draught,2.692582403567252,4.47213595499958,3.4641016151377544,2.958039891549808
Old Sol Wheatwine Ale,Dale's Pale Ale,2.9154759474226504,2.179449471770337,2.8284271247461903,2.29128784747792
Old Sol Wheatwine Ale,Sierra Nevada Pale Ale,4.387482193696061,3.122498999199199,3.391164991562634,3.7080992435478315
Old Sol Wheatwine Ale,Michelob Ultra,4.06201920231798,4.47213595499958,4.123105625617661,3.905124837953327
Old Sol Wheatwine Ale,Natural Light,2.345207879911715,3.774917217635375,3.5355339059327378,3.7416573867739413
Old Sol Wheatwine Ale,Bud Light,2.5495097567963922,3.6742346141747673,2.9154759474226504,3.24037034920393
Old Sol Wheatwine Ale,Fat Tire Amber Ale,3.605551275463989,3.278719262151,3.605551275463989,3.7416573867739413
Old Sol Wheatwine Ale,Coors Light,3.5355339059327378,4.47213595499958,4.69041575982343,4.0
Old Sol Wheatwine Ale,Blue Moon Belgian White,2.449489742783178,2.3979157616563596,2.5495097567963922,3.0
Old Sol Wheatwine Ale,60 Minute IPA,3.774917217635375,2.449489742783178,4.06201920231798,3.605551275463989
Old Sol Wheatwine Ale,Guinness Draught,3.5355339059327378,2.692582403567252,3.4641016151377544,3.774917217635375
Old Mephisto,Dale's Pale Ale,2.3979157616563596,1.3228756555322954,2.1213203435596424,2.345207879911715
Old Mephisto,Sierra Nevada Pale Ale,3.2015621187164243,1.4142135623730951,1.5811388300841898,2.179449471770337
Old Mephisto,Michelob Ultra,4.444097208657794,4.444097208657794,4.415880433163924,4.444097208657794
Old Mephisto,Natural Light,4.636809247747852,4.387482193696061,3.278719262151,4.183300132670378
Old Mephisto,Bud Light,5.431390245600108,6.442049363362563,5.267826876426369,6.855654600401044
Old Mephisto,Fat Tire Amber Ale,2.958039891549808,2.1213203435596424,1.8027756377319946,2.3979157616563596
Old Mephisto,Coors Light,7.106335201775948,7.416198487095663,6.946221994724902,7.858116822750856
Old Mephisto,Blue Moon Belgian White,2.0615528128088303,2.3979157616563596,1.6583123951777,2.7386127875258306
Old Mephisto,60 Minute IPA,2.598076211353316,2.0,2.345207879911715,2.29128784747792
Old Mephisto,Guinness Draught,2.8284271247461903,3.1622776601683795,3.24037034920393,3.605551275463989
Old Double Bagger,Dale's Pale Ale,3.5355339059327378,2.0,2.8284271247461903,2.9154759474226504
Old Double Bagger,Sierra Nevada Pale Ale,3.570714214271425,2.3979157616563596,2.692582403567252,2.1213203435596424
Old Double Bagger,Michelob Ultra,4.301162633521313,4.663689526544408,4.949747468305833,4.415880433163924
Old Double Bagger,Natural Light,4.183300132670378,5.049752469181039,4.847679857416329,4.387482193696061
Old Double Bagger,Bud Light,4.330127018922194,5.70087712549569,4.636809247747852,5.024937810560445
Old Double Bagger,Fat Tire Amber Ale,3.2015621187164243,3.2015621187164243,3.6742346141747673,3.122498999199199
Old Double Bagger,Coors Light,4.06201920231798,5.07444578254611,4.769696007084728,4.387482193696061
Old Double Bagger,Blue Moon Belgian White,3.5355339059327378,3.840572873934304,3.391164991562634,3.3166247903554
Old Double Bagger,60 Minute IPA,3.278719262151,1.5811388300841898,2.9154759474226504,2.29128784747792
Old Double Bagger,Guinness Draught,4.387482193696061,3.7080992435478315,4.8218253804964775,3.7080992435478315
Oktoberfest Bier,Dale's Pale Ale,3.391164991562634,3.122498999199199,2.7838821814150108,1.7320508075688772
Oktoberfest Bier,Sierra Nevada Pale Ale,4.06201920231798,3.427827300200522,3.8078865529319543,3.570714214271425
Oktoberfest Bier,Michelob Ultra,5.545268253204709,5.612486080160912,5.612486080160912,5.744562646538029
Oktoberfest Bier,Natural Light,4.415880433163924,4.636809247747852,3.905124837953327,5.123475382979799
Oktoberfest Bier,Bud Light,7.416198487095663,7.123903424387503,6.34428877022476,7.952986860293433
Oktoberfest Bier,Fat Tire Amber Ale,3.0,3.122498999199199,2.1213203435596424,2.1213203435596424
Oktoberfest Bier,Coors Light,5.70087712549569,5.612486080160912,5.244044240850758,5.937171043518958
Oktoberfest Bier,Blue Moon Belgian White,3.9370039370059056,3.7080992435478315,3.24037034920393,3.872983346207417
Oktoberfest Bier,60 Minute IPA,2.8284271247461903,3.8078865529319543,2.5495097567963922,1.8708286933869707
Oktoberfest Bier,Guinness Draught,3.840572873934304,2.598076211353316,2.8284271247461903,2.7838821814150108
Obliteration IV - Double Wheat IPA,Dale's Pale Ale,2.5495097567963922,1.5811388300841898,1.0,2.449489742783178
Obliteration IV - Double Wheat IPA,Sierra Nevada Pale Ale,1.8027756377319946,1.6583123951777,1.4142135623730951,1.8708286933869707
Obliteration IV - Double Wheat IPA,Michelob Ultra,3.427827300200522,4.527692569068709,4.663689526544408,4.092676385936225
Obliteration IV - Double Wheat IPA,Natural Light,3.840572873934304,4.330127018922194,3.905124837953327,3.5
Obliteration IV - Double Wheat IPA,Bud Light,4.358898943540674,5.787918451395113,4.47213595499958,4.2130748865881795
Obliteration IV - Double Wheat IPA,Fat Tire Amber Ale,2.8722813232690143,2.29128784747792,2.5,2.5495097567963922
Obliteration IV - Double Wheat IPA,Coors Light,3.24037034920393,4.272001872658765,3.840572873934304,3.6742346141747673
Obliteration IV - Double Wheat IPA,Blue Moon Belgian White,2.179449471770337,2.7838821814150108,2.8722813232690143,2.3979157616563596
Obliteration IV - Double Wheat IPA,60 Minute IPA,2.449489742783178,1.9364916731037085,2.0,2.7386127875258306
Obliteration IV - Double Wheat IPA,Guinness Draught,2.7386127875258306,3.082207001484488,2.958039891549808,2.9154759474226504
Obliteration III,Dale's Pale Ale,2.7838821814150108,1.9364916731037085,1.7320508075688772,2.345207879911715
Obliteration III,Sierra Nevada Pale Ale,1.9364916731037085,1.6583123951777,1.224744871391589,1.8027756377319946
Obliteration III,Michelob Ultra,3.905124837953327,3.905124837953327,4.5,4.301162633521313
Obliteration III,Natural Light,3.5,3.905124837953327,3.905124837953327,3.905124837953327
Obliteration III,Bud Light,5.5,6.144102863722254,5.5677643628300215,6.041522986797286
Obliteration III,Fat Tire Amber Ale,2.449489742783178,2.5495097567963922,2.958039891549808,3.0
Obliteration III,Coors Light,4.301162633521313,4.636809247747852,4.9749371855331,4.8218253804964775
Obliteration III,Blue Moon Belgian White,2.8722813232690143,3.640054944640259,3.4641016151377544,3.3541019662496847
Obliteration III,60 Minute IPA,2.345207879911715,2.0615528128088303,1.5,1.8708286933869707
Obliteration III,Guinness Draught,4.330127018922194,3.24037034920393,4.123105625617661,4.415880433163924
Oak Aged Pumking,Dale's Pale Ale,1.3228756555322954,1.8027756377319946,1.5,2.1213203435596424
Oak Aged Pumking,Sierra Nevada Pale Ale,1.7320508075688772,2.179449471770337,1.5,1.8027756377319946
Oak Aged Pumking,Michelob Ultra,3.905124837953327,4.301162633521313,3.905124837953327,4.949747468305833
Oak Aged Pumking,Natural Light,0.0,0.0,0.0,0.0
Oak Aged Pumking,Bud Light,4.415880433163924,5.809475019311125,4.636809247747852,6.123724356957945
Oak Aged Pumking,Fat Tire Amber Ale,1.3228756555322954,2.449489742783178,1.7320508075688772,2.29128784747792
Oak Aged Pumking,Coors Light,4.636809247747852,5.5677643628300215,4.8218253804964775,4.924428900898052
Oak Aged Pumking,Blue Moon Belgian White,2.598076211353316,3.872983346207417,2.958039891549808,4.123105625617661
Oak Aged Pumking,60 Minute IPA,2.0615528128088303,2.598076211353316,1.5,1.8027756377319946
Oak Aged Pumking,Guinness Draught,1.6583123951777,3.6742346141747673,2.5,2.449489742783178
